id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1986256,0.678,0.755,102000,0.62,0.0,1,0.162,-7.388,1,0.0645,106.011,4,0.33
1541830,0.735,0.362,136000,0.539,0.0,1,0.122,-6.115,1,0.0348,110.931,3,0.439
1943017,0.255,0.664,112000,0.831,0.0,6,0.194,-7.1,1,0.0362,123.905,4,0.252
1348210,0.59,0.721,117388,0.525,0.0,0,0.121,-7.0,1,0.047,117.921,4,0.816
1160633,0.337,0.687,128078,0.649,0.0,3,0.107,-4.229,1,0.102,140.056,4,0.531
1296586,0.0455,0.707,139004,0.959,0.000153,2,0.225,-3.136,1,0.0619,127.998,4,0.673
1913045,0.149,0.748,118768,0.779,6.26e-06,3,0.287,-4.451,1,0.0757,123.933,4,0.584
696104,0.104,0.841,124887,0.718,5.63e-06,7,0.275,-4.169,0,0.0367,130.039,4,0.937
827521,0.694,0.604,161534,0.633,0.000819,7,0.121,-6.645,1,0.046,114.049,4,0.347
1770137,0.078,0.794,150397,0.62,0.0,2,0.0859,-4.96,1,0.0653,97.955,4,0.675
1819325,0.325,0.649,168744,0.597,0.0,2,0.165,-4.527,1,0.0323,140.08,4,0.605
385714,0.462,0.57,162316,0.656,0.0,11,0.0751,-4.472,1,0.0979,94.401,4,0.689
2193215,0.823,0.576,189584,0.508,0.0,10,0.0736,-5.907,0,0.0447,119.711,4,0.659
2186785,0.0158,0.652,179062,0.71,0.0,2,0.121,-4.555,1,0.0355,145.957,4,0.72
2029490,0.678,0.454,164347,0.543,0.0,2,0.109,-6.645,1,0.0542,159.802,4,0.609
300619,0.0315,0.534,171467,0.906,0.0,4,0.0756,-3.881,1,0.125,190.351,4,0.947
1362164,0.704,0.545,166880,0.398,0.0,0,0.34,-7.732,1,0.0287,125.88,4,0.554
758006,0.709,0.524,174560,0.445,0.0,5,0.34,-7.37,1,0.0261,87.258,4,0.455
330536,0.88,0.411,171027,0.267,6.04e-06,7,0.111,-9.976,1,0.0286,109.998,3,0.241
836443,0.724,0.599,200387,0.436,1.47e-06,2,0.286,-6.847,1,0.407,172.918,5,0.728
1066711,0.202,0.885,165027,0.728,0.0,4,0.0488,-5.91,1,0.0592,98.006,4,0.902
933465,0.416,0.5,146360,0.645,0.0,0,0.0558,-4.907,0,0.254,190.145,4,0.824
838373,0.701,0.541,172000,0.41,7.12e-05,2,0.145,-7.274,1,0.0254,102.049,4,0.401
365391,0.821,0.5,137280,0.423,0.0,2,0.199,-6.343,1,0.0302,123.86,4,0.491
1540205,0.611,0.827,95727,0.49,0.0,5,0.51,-6.94,1,0.0511,124.169,4,0.681
138693,0.435,0.414,205159,0.716,0.0,5,0.339,-6.266,1,0.0481,129.975,4,0.549
152658,0.785,0.637,143934,0.473,0.0,3,0.303,-7.246,0,0.0266,98.662,4,0.79
2121600,0.72,0.329,185752,0.463,0.0,0,0.107,-6.741,1,0.0287,129.837,4,0.316
62475,0.46,0.57,116601,0.661,0.0,2,0.109,-7.962,0,0.338,81.562,3,0.873
1240943,0.81,0.376,57766,0.49,0.00034,9,0.264,-7.199,1,0.0459,80.83,3,0.394
1696330,0.322,0.704,113574,0.696,0.0,5,0.0109,-5.473,1,0.139,104.078,4,0.96
2087454,0.277,0.758,129335,0.744,0.0,2,0.218,-5.411,1,0.0526,127.877,4,0.736
449362,0.167,0.712,89516,0.905,0.000142,2,0.494,-4.31,1,0.0655,110.991,4,0.762
2056869,0.0477,0.765,173885,0.717,0.0,4,0.0354,-6.036,1,0.0652,111.933,4,0.85
1820761,0.0122,0.635,128708,0.688,0.0,2,0.122,-5.886,1,0.0398,138.042,4,0.802
1217602,0.0903,0.766,123698,0.953,0.0,10,0.291,-5.03,1,0.0542,130.016,4,0.929
666673,0.308,0.681,146196,0.791,7.13e-06,8,0.0588,-5.015,1,0.0416,140.021,4,0.708
1204814,0.0112,0.716,100754,0.805,9.09e-06,7,0.206,-4.544,1,0.0349,108.0,4,0.938
914332,0.332,0.759,95138,0.846,0.0,7,0.302,-3.625,1,0.138,110.025,4,0.949
89762,0.214,0.714,111332,0.841,0.0,6,0.185,-5.247,0,0.138,103.958,4,0.915
1846484,0.0515,0.836,126252,0.756,0.0,9,0.227,-5.643,0,0.195,93.964,4,0.615
626570,0.00433,0.722,119571,0.7,0.0137,2,0.302,-6.714,1,0.0695,139.914,4,0.796
1526232,0.000721,0.4,274702,0.687,0.00401,11,0.106,-7.427,0,0.0536,94.054,4,0.588
1690668,0.0313,0.674,76173,0.889,0.0,9,0.363,-3.509,1,0.306,174.011,4,0.779
472193,0.375,0.395,172051,0.583,0.0,0,0.243,-5.795,0,0.0588,199.988,4,0.424
1578619,0.275,0.667,155761,0.774,0.0,0,0.123,-4.107,1,0.0701,109.97,4,0.547
154065,0.0173,0.699,105646,0.738,0.0407,4,0.13,-8.045,0,0.0519,107.979,4,0.811
1125897,0.391,0.489,173947,0.529,0.0,10,0.17,-6.814,1,0.0297,116.013,4,0.49
319305,0.165,0.653,165830,0.73,0.0,6,0.0996,-6.568,1,0.0732,139.882,4,0.549
997591,0.00516,0.764,67918,0.558,0.0,1,0.0582,-6.456,0,0.173,129.938,4,0.772
609711,0.878,0.435,143559,0.428,2.53e-05,8,0.111,-6.082,1,0.0312,149.614,4,0.509
1011968,0.739,0.777,145721,0.566,0.0,10,0.351,-6.99,1,0.0357,79.014,4,0.866
1176201,0.247,0.93,85682,0.655,0.000112,10,0.171,-4.68,1,0.0399,132.064,4,0.959
1869814,0.83,0.51,111902,0.505,0.0,7,0.111,-5.021,1,0.0378,113.656,4,0.822
1031108,0.68,0.415,151937,0.48,8.01e-05,10,0.28,-6.909,1,0.0316,121.188,4,0.266
1294231,0.737,0.742,107965,0.924,0.0,2,0.254,-4.296,1,0.0524,150.082,4,0.961
543348,0.177,0.738,119093,0.953,0.0,7,0.336,-4.479,1,0.0443,89.967,4,0.961
301597,0.754,0.658,106364,0.279,0.0,9,0.204,-8.36,1,0.0297,109.969,4,0.602
1438804,0.331,0.772,133840,0.603,0.0,0,0.128,-5.538,1,0.0378,123.979,4,0.775
2101509,0.875,0.404,92702,0.229,0.000104,2,0.0901,-8.666,1,0.0309,77.057,4,0.221
875916,0.00467,0.632,150953,0.446,0.0,8,0.153,-7.046,1,0.0256,100.173,4,0.359
1074709,0.668,0.516,123782,0.528,0.0,11,0.0963,-8.343,0,0.0619,74.979,4,0.413
492686,0.106,0.709,152108,0.77,0.0,8,0.335,-6.108,1,0.0929,139.941,4,0.728
965197,0.00864,0.647,155323,0.587,0.0,9,0.0996,-7.502,1,0.0368,123.979,4,0.644
1598705,0.0681,0.765,246294,0.398,8.48e-06,7,0.14,-8.993,0,0.037,95.976,4,0.348
2178659,0.413,0.676,231828,0.388,7.18e-06,1,0.102,-9.591,0,0.0578,114.995,4,0.202
1317321,0.647,0.583,296267,0.473,0.0084,4,0.0956,-8.627,0,0.0354,144.936,4,0.0608
983214,0.394,0.317,199520,0.336,0.000642,9,0.133,-6.63,0,0.0349,124.882,4,0.0841
117132,0.0809,0.422,189973,0.81,0.00775,4,0.0648,-5.154,0,0.144,139.986,4,0.192
1959142,0.411,0.399,431923,0.226,0.000256,0,0.105,-11.731,0,0.0421,119.903,4,0.165
417335,0.621,0.818,219273,0.54,0.0,0,0.0671,-6.452,1,0.106,109.961,4,0.386
1341953,0.357,0.415,235053,0.232,0.0,5,0.091,-7.51,0,0.034,59.763,3,0.188
1758028,0.765,0.69,178730,0.392,1.85e-05,11,0.129,-11.018,0,0.0653,139.061,4,0.599
1806521,0.314,0.43,193427,0.734,0.000286,9,0.0808,-10.043,0,0.102,133.992,4,0.0634
1626781,0.0874,0.622,242027,0.578,0.0,5,0.1,-5.76,0,0.0379,94.934,4,0.568
2253112,0.0291,0.589,212627,0.651,3.2e-06,6,0.111,-5.097,1,0.0306,90.011,4,0.166
115696,0.255,0.618,211699,0.452,0.0,9,0.293,-8.835,0,0.087,127.815,4,0.39
2037887,0.201,0.422,224787,0.687,0.0234,11,0.706,-5.515,1,0.0266,150.002,4,0.266
2096223,0.00677,0.443,215556,0.627,0.0,1,0.0656,-4.481,0,0.151,128.485,4,0.351
855490,0.127,0.669,197000,0.693,2.94e-06,9,0.174,-6.407,0,0.0695,100.946,4,0.398
694233,0.211,0.506,208040,0.629,0.0,1,0.105,-10.125,0,0.0431,95.055,4,0.144
2075086,0.124,0.742,169431,0.639,0.0,2,0.114,-7.63,0,0.183,115.078,3,0.356
1167359,0.0368,0.555,218547,0.638,0.0,9,0.0981,-5.461,0,0.0276,119.835,4,0.24
1029068,0.00468,0.564,230769,0.848,1.04e-06,8,0.55,-5.986,0,0.0498,130.016,4,0.608
123377,0.00657,0.351,283861,0.802,2.32e-05,5,0.0987,-4.97,0,0.0859,83.812,4,0.262
1068236,0.324,0.627,213267,0.465,0.0146,8,0.12,-8.509,1,0.0372,100.053,4,0.227
976317,0.888,0.367,244904,0.0809,2.35e-05,2,0.0827,-19.351,1,0.0313,70.239,4,0.204
1989070,0.0314,0.771,419500,0.466,0.000761,0,0.31,-8.651,1,0.0308,110.011,4,0.245
1784551,0.245,0.876,196500,0.419,0.0,11,0.217,-11.247,1,0.0601,123.033,4,0.843
1935590,0.119,0.655,195307,0.438,1.35e-05,4,0.0893,-9.891,0,0.0455,144.987,4,0.122
1039285,0.223,0.439,206840,0.719,0.0,4,0.164,-5.137,0,0.403,173.065,4,0.298
1030744,0.639,0.494,240627,0.412,4.46e-06,5,0.0631,-5.687,0,0.133,113.108,4,0.378
1365776,0.201,0.821,153913,0.517,3.74e-06,6,0.203,-10.488,0,0.0497,115.087,4,0.722
676640,0.427,0.651,182500,0.377,3.68e-05,1,0.0936,-10.404,0,0.0811,123.999,4,0.401
1982204,0.135,0.627,188734,0.598,0.0168,10,0.12,-8.062,0,0.033,157.902,4,0.562
1802205,0.262,0.533,207770,0.765,7.54e-05,0,0.086,-6.336,0,0.113,147.866,4,0.532
219494,0.327,0.591,196213,0.539,0.0,9,0.119,-6.405,1,0.173,95.087,4,0.399
1186015,0.395,0.525,242428,0.486,0.00032,4,0.106,-11.22,0,0.0743,119.768,4,0.197
1350669,0.083,0.662,224914,0.68,5.35e-05,2,0.155,-4.134,0,0.0312,95.007,4,0.391
311559,0.196,0.822,173931,0.6,0.0,11,0.0835,-6.235,0,0.331,142.923,4,0.281
612935,0.071,0.502,261114,0.731,1.86e-05,8,0.0878,-7.436,1,0.172,144.064,4,0.305
1477585,0.113,0.358,179208,0.476,1.09e-05,2,0.0684,-8.28,1,0.0535,108.083,4,0.16
574264,0.022,0.545,260987,0.866,0.0027,6,0.113,-5.25,0,0.0832,135.006,4,0.304
81689,0.63,0.466,250227,0.276,0.00209,8,0.118,-12.948,0,0.199,98.02,4,0.118
1334276,0.356,0.756,195857,0.41,1.63e-05,0,0.168,-7.318,1,0.044,139.999,4,0.418
604052,0.00975,0.58,174093,0.657,0.0,6,0.556,-6.633,0,0.0571,156.996,4,0.337
511393,0.53,0.72,232707,0.569,0.0,0,0.0657,-6.044,1,0.0701,150.064,4,0.573
11825,0.117,0.584,202747,0.7,0.0,11,0.0939,-4.275,1,0.0456,124.944,4,0.438
1915635,0.117,0.528,230853,0.804,0.0,8,0.12,-6.406,1,0.0676,114.926,4,0.526
1058602,0.554,0.623,257027,0.489,0.000466,0,0.148,-8.8,1,0.0346,111.939,4,0.248
218677,0.766,0.335,335595,0.341,0.0,10,0.0949,-8.078,0,0.0295,97.45,4,0.072
1995198,0.0663,0.675,262347,0.784,4.01e-05,4,0.14,-5.605,1,0.0634,99.958,4,0.245
2115740,0.0114,0.422,230011,0.609,4.76e-06,11,0.108,-6.361,0,0.0335,107.34,3,0.0911
648206,0.345,0.566,239480,0.619,1.54e-06,6,0.121,-3.919,1,0.0266,77.96,4,0.175
2106530,0.401,0.543,274960,0.407,0.000113,0,0.202,-12.741,0,0.0389,134.831,4,0.327
1172977,0.048,0.447,264490,0.516,0.00862,0,0.0969,-9.106,1,0.0276,97.975,4,0.0946
1389530,0.107,0.656,203933,0.639,0.000456,5,0.515,-9.187,0,0.282,91.344,4,0.498
1800905,0.865,0.613,228813,0.34,0.0,7,0.122,-7.936,1,0.0261,117.956,4,0.271
543889,0.05,0.659,153702,0.719,2.55e-06,7,0.129,-6.668,1,0.0902,187.97,4,0.355
34773,0.0705,0.586,222467,0.525,0.0,0,0.0729,-8.968,1,0.498,126.51,4,0.491
100172,0.254,0.402,200860,0.476,8.01e-05,4,0.124,-10.073,0,0.0308,99.226,4,0.2
1873888,0.82,0.496,223385,0.299,0.00831,6,0.115,-14.671,1,0.0644,129.92,4,0.153
55021,0.53,0.619,215880,0.553,8.9e-05,2,0.163,-7.361,0,0.107,81.24,4,0.264
2028394,0.109,0.664,230621,0.33,0.0,9,0.0769,-11.015,0,0.173,151.9,4,0.354
157516,0.00196,0.689,213261,0.601,0.000504,0,0.104,-6.584,1,0.0464,79.982,4,0.654
224495,2.33e-05,0.352,217800,0.904,0.0436,8,0.111,-3.603,0,0.0454,159.027,4,0.441
574452,0.229,0.553,297040,0.675,0.0,2,0.106,-6.95,1,0.0563,96.993,4,0.421
1035118,0.492,0.566,225762,0.642,0.000162,11,0.302,-5.223,0,0.0416,140.121,4,0.334
1977413,0.579,0.541,196440,0.517,0.0,2,0.0744,-8.054,0,0.0491,72.053,4,0.407
1523711,0.202,0.611,347520,0.799,0.0277,0,0.123,-5.719,1,0.0641,101.038,4,0.51
85969,0.34,0.638,228961,0.435,2.31e-05,4,0.102,-11.47,0,0.0635,140.005,4,0.201
1684989,0.0116,0.298,254667,0.703,0.0627,6,0.355,-6.75,0,0.0561,75.208,4,0.472
885775,0.202,0.82,212624,0.511,2.05e-05,7,0.339,-6.325,1,0.0952,94.046,4,0.385
2011388,0.861,0.549,201905,0.442,0.000315,2,0.0893,-14.569,1,0.116,126.028,4,0.0437
1294146,0.0101,0.535,240953,0.726,2.82e-05,0,0.109,-3.939,1,0.0317,90.011,4,0.293
2181360,0.77,0.441,251211,0.424,3.92e-06,5,0.104,-7.218,1,0.0366,120.744,5,0.502
2202097,0.122,0.836,193271,0.684,0.0,11,0.0854,-5.818,1,0.241,151.007,4,0.514
2062982,0.322,0.549,234202,0.539,1.42e-06,10,0.126,-5.38,1,0.0317,136.128,4,0.243
756464,0.684,0.593,197773,0.362,0.00294,0,0.125,-14.701,0,0.273,169.998,4,0.0522
1233320,0.237,0.638,196000,0.39,0.0186,6,0.182,-7.493,0,0.0969,136.056,4,0.306
1496574,0.0604,0.86,258638,0.377,0.00379,11,0.117,-6.312,0,0.0731,119.995,4,0.0587
1841293,0.584,0.634,278064,0.481,3.22e-06,7,0.099,-8.62,0,0.0346,117.905,4,0.317
567565,0.453,0.427,208053,0.398,0.00479,0,0.0903,-9.553,0,0.0536,139.249,4,0.114
977171,0.0091,0.614,228919,0.52,4.41e-05,5,0.106,-6.859,0,0.033,128.04,4,0.197
1838045,0.517,0.495,202827,0.48,1.3e-06,9,0.101,-7.633,0,0.0683,159.918,4,0.179
241552,0.755,0.734,216000,0.171,0.00482,2,0.0952,-18.303,1,0.0571,116.057,4,0.198
1485308,0.0448,0.57,246853,0.489,0.0,0,0.236,-10.115,1,0.113,141.288,4,0.531
161502,0.674,0.492,299537,0.474,0.0,0,0.921,-8.678,1,0.0521,94.324,4,0.502
2252185,0.144,0.567,303013,0.58,7.2e-05,9,0.189,-10.016,1,0.0419,80.602,4,0.518
291107,0.668,0.49,160827,0.596,2.21e-06,11,0.271,-7.536,1,0.0251,80.971,3,0.425
1758895,0.842,0.522,213573,0.457,3.44e-05,7,0.0718,-11.809,1,0.03,159.222,4,0.669
545687,0.565,0.456,154480,0.344,9.19e-06,0,0.114,-10.296,0,0.0298,117.116,4,0.359
507571,0.318,0.714,207000,0.444,0.0162,2,0.0888,-9.784,1,0.03,120.073,4,0.374
1095114,0.308,0.707,213520,0.443,0.0197,7,0.109,-10.781,1,0.0388,118.038,4,0.222
102664,0.513,0.547,262653,0.524,0.000102,1,0.134,-7.415,1,0.0278,94.672,4,0.294
2124181,0.864,0.525,277453,0.368,0.000678,5,0.0796,-12.739,1,0.0392,88.998,4,0.41
920810,0.837,0.733,219107,0.15,0.00013,9,0.102,-15.437,1,0.0346,105.183,4,0.22
526320,0.812,0.537,205827,0.473,0.00019,2,0.108,-6.383,1,0.0316,106.436,4,0.378
923984,0.0451,0.664,201693,0.788,0.0416,2,0.117,-12.323,1,0.0294,124.51,4,0.869
159001,0.219,0.701,144333,0.261,0.0,0,0.0821,-19.846,1,0.0938,97.042,4,0.89
378971,0.00401,0.616,173267,0.727,0.86,1,0.157,-8.176,0,0.0365,92.259,4,0.54
1513031,0.658,0.798,125667,0.511,0.00285,10,0.142,-14.078,1,0.034,91.568,4,0.962
1365086,0.276,0.418,294067,0.808,0.0928,5,0.141,-6.178,0,0.103,82.81,4,0.559
2080754,0.0933,0.801,232880,0.535,0.0,11,0.286,-10.117,0,0.147,140.175,4,0.859
274208,0.576,0.523,250227,0.717,0.00177,8,0.028,-11.611,1,0.0483,92.593,4,0.969
626554,0.0609,0.525,300040,0.607,0.000523,7,0.975,-7.606,1,0.139,172.852,4,0.507
309521,0.0159,0.888,198253,0.699,0.000306,1,0.111,-10.425,1,0.164,103.066,4,0.697
1212391,0.0318,0.822,245667,0.298,0.0299,7,0.0316,-14.86,1,0.162,74.679,4,0.931
1274064,0.0982,0.684,219600,0.797,0.0552,1,0.321,-6.586,1,0.03,132.121,4,0.883
1485461,0.0509,0.447,212013,0.937,0.000398,9,0.224,-6.942,1,0.043,151.744,4,0.496
742894,0.193,0.799,215773,0.687,0.000188,2,0.0307,-5.682,1,0.0431,108.804,4,0.965
1006916,0.173,0.848,251573,0.666,0.000699,0,0.129,-6.547,1,0.274,96.662,4,0.744
368216,0.272,0.812,294773,0.679,0.315,5,0.096,-8.737,1,0.062,92.02,4,0.908
1025321,0.253,0.852,315147,0.486,0.000653,5,0.0762,-7.875,0,0.0439,115.035,4,0.768
1014826,0.000799,0.358,244573,0.549,0.00503,11,0.22,-7.843,0,0.0693,130.733,4,0.533
440775,0.0107,0.579,180640,0.957,0.158,4,0.263,-2.94,1,0.0521,123.993,4,0.515
1831911,0.00569,0.65,190448,0.94,0.0873,1,0.189,-2.709,0,0.0582,110.019,4,0.664
1110415,0.00181,0.653,225738,0.775,0.0,2,0.331,-6.723,1,0.0366,117.016,4,0.82
1928810,0.00257,0.447,193714,0.788,1.68e-05,2,0.0744,-4.994,0,0.0464,80.04,4,0.505
1531440,0.0122,0.474,241533,0.351,7.35e-06,7,0.112,-7.533,1,0.0292,139.827,3,0.104
357208,0.000115,0.494,188228,0.778,0.0,8,0.0904,-7.041,1,0.0359,139.963,4,0.406
400380,0.0532,0.534,230697,0.627,2.31e-06,6,0.0994,-5.4,0,0.0391,141.652,4,0.425
752060,0.0133,0.639,233173,0.71,0.0,1,0.118,-7.445,1,0.0275,119.989,4,0.378
283285,0.0102,0.474,274282,0.843,0.104,0,0.362,-5.909,1,0.272,97.691,4,0.433
708356,0.000123,0.264,236557,0.886,0.000211,0,0.0982,-4.342,1,0.0662,89.979,4,0.51
246425,0.0185,0.363,235147,0.889,0.000661,9,0.391,-6.722,1,0.172,108.279,4,0.589
425647,0.0024,0.666,214707,0.776,4.51e-05,8,0.134,-4.535,0,0.0281,128.009,4,0.518
2170195,0.000735,0.495,198080,0.747,0.000356,0,0.192,-5.302,1,0.0328,130.04,4,0.457
1339159,0.00148,0.464,222147,0.955,0.00212,10,0.355,-3.301,1,0.124,165.13,4,0.471
186687,0.0417,0.801,163253,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754
1996430,0.0113,0.371,220538,0.921,2.7e-05,9,0.43,-5.533,1,0.0784,109.675,4,0.508
1415001,3.4e-05,0.359,323373,0.893,0.0955,4,0.751,-8.036,0,0.0665,136.115,4,0.185
1668962,0.0206,0.469,204827,0.92,0.0,0,0.106,-5.947,0,0.0948,139.649,4,0.342
87152,0.000283,0.477,223400,0.927,0.000349,9,0.186,-2.686,1,0.0413,126.072,4,0.29
1799883,5.78e-05,0.294,228720,0.93,6.04e-05,10,0.0834,-2.418,0,0.0582,183.997,4,0.647
1699173,0.904,0.593,255067,0.2,0.0,8,0.0897,-11.063,1,0.0311,83.966,4,0.17
837513,0.00191,0.41,245186,0.863,3.08e-06,11,0.0903,-5.833,0,0.0937,137.234,4,0.368
606914,0.00746,0.489,251631,0.835,0.0,0,0.146,-4.448,1,0.0332,145.885,4,0.444
1772325,0.0514,0.502,298917,0.945,0.00585,1,0.0897,-3.191,1,0.103,100.988,4,0.326
409612,0.114,0.679,183525,0.71,0.00322,8,0.255,-5.009,0,0.0321,97.99,4,0.685
1763416,0.0248,0.573,231587,0.754,0.00019,4,0.104,-4.788,1,0.0329,132.964,4,0.241
266553,0.178,0.528,236876,0.72,1.03e-06,1,0.0944,-5.544,0,0.0336,146.024,4,0.523
1889797,0.02,0.53,195893,0.867,0.000248,11,0.737,-4.989,1,0.0504,175.981,4,0.74
1885322,0.000328,0.564,225827,0.949,0.0735,9,0.085,-5.086,1,0.0449,157.888,4,0.773
1372678,0.0529,0.757,191042,0.557,0.0,4,0.241,-6.557,0,0.0399,125.965,4,0.53
189562,0.00359,0.594,218055,0.959,1.34e-05,7,0.101,-4.697,1,0.0486,110.979,4,0.381
2248656,0.0638,0.325,228575,0.403,0.000151,0,0.13,-7.462,1,0.0625,190.447,3,0.232
1358906,0.0531,0.515,227847,0.871,0.0,9,0.056,-4.812,0,0.0677,134.013,4,0.292
1382282,9.92e-05,0.594,176373,0.907,1.21e-06,0,0.107,-3.851,1,0.0501,120.003,4,0.712
1449837,0.00135,0.637,183956,0.504,0.000563,5,0.0688,-4.121,1,0.0798,135.267,3,0.737
2129756,0.0151,0.207,256451,0.893,6.19e-05,0,0.668,-2.349,1,0.0942,159.085,4,0.316
132443,0.00175,0.542,194626,0.828,0.0136,11,0.06,-3.91,0,0.0536,126.037,4,0.785
1822169,0.0147,0.613,152468,0.608,0.0,11,0.245,-5.429,0,0.0263,87.467,4,0.523
938350,0.00535,0.749,231897,0.733,0.00303,2,0.0668,-5.606,1,0.0375,122.977,4,0.722
891769,0.00714,0.299,141333,0.886,0.0331,7,0.634,-4.3,1,0.0352,185.946,4,0.754
1905742,0.000245,0.281,284997,0.814,6.64e-06,5,0.134,-6.127,1,0.0464,106.791,4,0.175
636246,0.000209,0.515,266187,0.917,0.000476,1,0.145,-7.312,1,0.0417,121.988,4,0.409
604203,0.0431,0.739,209142,0.754,0.0,8,0.0999,-5.034,1,0.035,150.017,4,0.793
1960377,0.0431,0.555,266067,0.933,0.0,2,0.0513,-4.3,1,0.0377,104.919,4,0.457
2132024,0.000958,0.318,192560,0.914,8.98e-05,0,0.368,-4.147,1,0.279,187.773,4,0.323
1298880,0.00264,0.481,256533,0.945,0.0,1,0.135,-5.468,1,0.0813,157.059,4,0.427
1695141,4.63e-05,0.419,180853,0.971,1.43e-05,7,0.171,-3.622,1,0.0909,180.033,4,0.677
2020640,0.0116,0.469,222680,0.872,3.98e-06,0,0.0748,-5.155,0,0.0451,177.019,4,0.413
1206893,0.246,0.448,222256,0.596,1.66e-05,10,0.102,-8.485,1,0.0471,164.233,4,0.122
1560975,0.000712,0.487,184857,0.967,0.000196,11,0.0931,-3.986,1,0.0658,99.963,4,0.563
1443701,0.0181,0.423,283507,0.949,0.00355,11,0.292,-4.097,1,0.0972,189.976,4,0.278
1550177,0.00307,0.531,221000,0.756,1.73e-06,6,0.073,-5.194,0,0.0371,118.954,4,0.299
999567,0.0892,0.647,240683,0.322,8.77e-06,1,0.102,-8.068,0,0.0492,149.975,4,0.352
1457022,0.00539,0.56,202092,0.947,8.69e-06,5,0.287,-4.695,0,0.0429,125.97,4,0.785
1082881,0.01,0.647,294628,0.546,9.22e-06,7,0.119,-5.955,1,0.0384,127.995,4,0.662
1147278,0.0204,0.708,186113,0.61,4.45e-06,2,0.0641,-4.522,1,0.0574,123.038,4,0.305
667067,0.183,0.593,201257,0.868,0.0,1,0.365,-3.573,0,0.295,104.988,4,0.496
252310,0.00683,0.6,187147,0.81,0.21,0,0.155,-4.749,1,0.0479,167.88,4,0.298
1093792,0.0162,0.503,215048,0.918,0.0244,11,0.186,-5.01,1,0.0464,140.0,4,0.418
1063571,0.0185,0.76,260672,0.561,1.94e-05,1,0.199,-8.697,1,0.134,134.983,4,0.121
1997803,0.0224,0.681,227360,0.541,0.0,9,0.167,-8.926,0,0.055,110.803,4,0.413
634108,0.246,0.869,204502,0.485,0.0,6,0.0765,-5.595,1,0.0545,106.028,4,0.527
288595,0.0505,0.64,201661,0.817,0.000884,6,0.492,-4.291,0,0.054,135.054,4,0.534
459474,0.0423,0.618,191071,0.726,0.0,4,0.128,-3.758,0,0.0344,100.938,4,0.431
1474820,0.0564,0.759,201362,0.724,0.000116,0,0.0632,-3.97,0,0.0448,91.99,4,0.432
884958,0.105,0.754,203650,0.458,0.0,8,0.249,-6.852,1,0.144,96.011,4,0.495
2186462,0.0496,0.544,209610,0.684,0.0,7,0.252,-3.317,1,0.0372,154.045,4,0.344
927087,0.491,0.576,230267,0.39,0.0,10,0.111,-7.202,1,0.0297,73.433,4,0.319
1413051,0.175,0.953,214648,0.41,0.0,1,0.0768,-6.543,1,0.0705,121.074,4,0.718
34990,0.0215,0.716,204583,0.917,7.91e-06,1,0.0515,-3.674,1,0.0527,107.969,4,0.501
1218755,0.0961,0.766,166427,0.919,0.0,4,0.134,-3.618,0,0.201,120.931,4,0.926
544472,0.0129,0.734,188174,0.418,0.0,0,0.0579,-6.678,1,0.0425,85.909,4,0.868
1934927,0.0429,0.675,201240,0.649,0.0,1,0.128,-4.953,1,0.0315,134.955,4,0.537
2018153,0.0116,0.707,207947,0.899,0.00105,2,0.302,-2.745,1,0.0679,115.003,4,0.615
602568,0.0133,0.785,235535,0.622,0.0,8,0.154,-6.741,1,0.254,78.475,4,0.466
1607477,0.588,0.506,264066,0.668,0.002,0,0.364,-8.654,0,0.0582,99.982,4,0.285
511642,0.0713,0.53,258559,0.782,2.95e-05,11,0.169,-4.564,0,0.0491,122.062,4,0.384
971863,0.197,0.633,193511,0.592,0.0,0,0.099,-7.245,0,0.112,90.066,4,0.679
39808,0.00717,0.787,211960,0.565,1.53e-05,1,0.251,-7.536,1,0.259,155.968,4,0.0593
1987144,0.552,0.683,163290,0.614,0.0,0,0.292,-5.002,0,0.0692,95.942,4,0.551
1997226,0.38,0.92,199907,0.918,2.71e-06,10,0.0289,-2.072,0,0.0887,110.02,4,0.915
165805,0.0202,0.961,203000,0.625,1.91e-06,4,0.0895,-5.07,0,0.0686,124.992,4,0.223
953551,0.012,0.791,181812,0.586,0.0,11,0.46,-7.372,0,0.29,163.029,4,0.413
871585,0.0717,0.638,176005,0.559,1.39e-05,5,0.101,-5.137,1,0.0332,115.049,4,0.411
450993,0.232,0.555,210947,0.767,0.0,1,0.0862,-3.326,1,0.36,179.728,4,0.675
458814,0.0524,0.779,204347,0.787,0.0,10,0.14,-4.305,0,0.108,124.982,4,0.708
1118179,0.000259,0.904,177000,0.611,2.03e-05,1,0.0976,-6.842,0,0.0888,150.02,4,0.4
1283377,0.229,0.694,228827,0.815,0.0,2,0.0924,-4.328,1,0.12,88.931,4,0.813
2142371,0.119,0.64,220781,0.533,0.0,0,0.0864,-6.596,1,0.0706,99.968,4,0.515
383407,0.0275,0.516,340707,0.595,0.0,5,0.109,-4.63,1,0.0313,119.972,4,0.222
598961,0.0745,0.696,211364,0.503,0.0,8,0.0869,-4.842,1,0.0356,99.977,4,0.559
